subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-10,sub-10_task-sleep_run-1_timeseries,0,15,Wake,0.5344891122278056,0.35712301114033546
sub-10,sub-10_task-sleep_run-1_timeseries,1,30,Wake,0.5506197654941373,0.3607862882332843
sub-10,sub-10_task-sleep_run-1_timeseries,2,45,Wake,0.5398115577889447,0.3902200701150315
sub-10,sub-10_task-sleep_run-1_timeseries,3,60,Wake,0.4959087102177554,0.3040401207134676
sub-10,sub-10_task-sleep_run-1_timeseries,4,75,Wake,0.5101725293132328,0.3036767462832653
sub-10,sub-10_task-sleep_run-1_timeseries,5,90,Wake,0.5422948073701842,0.3876192558071858
sub-10,sub-10_task-sleep_run-1_timeseries,6,105,Wake,0.5032562814070352,0.4144620555110303
sub-10,sub-10_task-sleep_run-1_timeseries,7,120,Wake,0.5196817420435511,0.4582547286548424
sub-10,sub-10_task-sleep_run-1_timeseries,8,135,Wake,0.5235259631490787,0.38164239429112096
sub-10,sub-10_task-sleep_run-1_timeseries,9,150,Wake,0.5213291457286432,0.43100509286036537
sub-10,sub-10_task-sleep_run-1_timeseries,10,165,Wake,0.5221398659966499,0.37192134535459825
sub-10,sub-10_task-sleep_run-1_timeseries,11,180,Wake,0.539183417085427,0.3538807900659173
sub-10,sub-10_task-sleep_run-1_timeseries,12,195,Wake,0.5149430485762144,0.4265827227497474
sub-10,sub-10_task-sleep_run-1_timeseries,13,210,Wake,0.5023651591289782,0.4072052228462186
sub-10,sub-10_task-sleep_run-1_timeseries,14,225,Wake,0.4849254606365159,0.39336402288590716
sub-10,sub-10_task-sleep_run-1_timeseries,15,240,Wake,0.49770854271356774,0.36439309616685694
sub-10,sub-10_task-sleep_run-1_timeseries,17,270,N1,0.5240510887772194,0.38289746381763756
sub-10,sub-10_task-sleep_run-1_timeseries,18,285,N1,0.5207638190954774,0.4457412476771197
sub-10,sub-10_task-sleep_run-1_timeseries,19,300,N1,0.5344891122278056,0.43535424125504824
sub-10,sub-10_task-sleep_run-1_timeseries,23,360,Wake,0.5041993299832496,0.3737520585103411
