subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-16,sub-16_task-sleep_run-8_timeseries,1,30,N2,0.47380318257956444,0.3406462047238939
sub-16,sub-16_task-sleep_run-8_timeseries,2,45,N2,0.47578894472361805,0.3809991687770314
sub-16,sub-16_task-sleep_run-8_timeseries,3,60,N2,0.5151206030150753,0.34144531678850537
sub-16,sub-16_task-sleep_run-8_timeseries,4,75,N2,0.5201549413735342,0.34240737730677095
sub-16,sub-16_task-sleep_run-8_timeseries,5,90,N2,0.5415159128978225,0.396437708419198
sub-16,sub-16_task-sleep_run-8_timeseries,6,105,N2,0.5373718592964823,0.3877352145558326
sub-16,sub-16_task-sleep_run-8_timeseries,7,120,N2,0.5180150753768843,0.40123879499872217
sub-16,sub-16_task-sleep_run-8_timeseries,8,135,N2,0.5065242881072026,0.3295606348685489
sub-16,sub-16_task-sleep_run-8_timeseries,9,150,N2,0.48866415410385255,0.3724522222055831
sub-16,sub-16_task-sleep_run-8_timeseries,10,165,N2,0.46166917922948075,0.35828707110035307
sub-16,sub-16_task-sleep_run-8_timeseries,11,180,N2,0.4335981694185212,0.2583123411920636
sub-16,sub-16_task-sleep_run-8_timeseries,12,195,N2,0.510252093802345,0.40307015414642977
sub-16,sub-16_task-sleep_run-8_timeseries,13,210,N2,0.5403726968174204,0.3828723526480791
sub-16,sub-16_task-sleep_run-8_timeseries,14,225,N2,0.5455067001675041,0.3509403014147226
sub-16,sub-16_task-sleep_run-8_timeseries,15,240,N2,0.5346314907872696,0.3326884295192664
sub-16,sub-16_task-sleep_run-8_timeseries,16,255,N2,0.546570351758794,0.3892260475390408
sub-16,sub-16_task-sleep_run-8_timeseries,17,270,N2,0.5309589614740369,0.36822692876492863
sub-16,sub-16_task-sleep_run-8_timeseries,18,285,N2,0.5302763819095477,0.39234637492790325
sub-16,sub-16_task-sleep_run-8_timeseries,19,300,N2,0.5463023450586265,0.40853914428401494
sub-16,sub-16_task-sleep_run-8_timeseries,20,315,N2,0.5225552763819094,0.3729212060922164
sub-16,sub-16_task-sleep_run-8_timeseries,21,330,N2,0.5192998324958124,0.3752508894869303
sub-16,sub-16_task-sleep_run-8_timeseries,22,345,N2,0.5242462311557788,0.4027620296174767
sub-16,sub-16_task-sleep_run-8_timeseries,23,360,N2,0.505107202680067,0.3925069945933958
sub-16,sub-16_task-sleep_run-8_timeseries,24,375,N2,0.5408835845896147,0.4212222794399296
sub-16,sub-16_task-sleep_run-8_timeseries,25,390,N2,0.5297604690117254,0.4286124633872257
sub-16,sub-16_task-sleep_run-8_timeseries,26,405,N2,0.5108559463986599,0.46135228979384385
