subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-13,sub-13_task-rest_run-1_timeseries,1,30,N2,0.5189731993299832,0.40690519975518724
sub-13,sub-13_task-rest_run-1_timeseries,2,45,N2,0.5370351758793969,0.408018187476785
sub-13,sub-13_task-rest_run-1_timeseries,3,60,N2,0.5257110552763818,0.45733714019341576
sub-13,sub-13_task-rest_run-1_timeseries,4,75,N2,0.5181415410385258,0.40712272298597746
sub-13,sub-13_task-rest_run-1_timeseries,5,90,N2,0.5209187604690118,0.40185244194161873
sub-13,sub-13_task-rest_run-1_timeseries,6,105,N2,0.5224991624790619,0.3668153362372494
sub-13,sub-13_task-rest_run-1_timeseries,7,120,N2,0.5242721943048575,0.38273523507789553
sub-13,sub-13_task-rest_run-1_timeseries,8,135,N2,0.5374748743718593,0.3996558572088999
sub-13,sub-13_task-rest_run-1_timeseries,9,150,N1,0.5021951423785596,0.2763608329865683
sub-13,sub-13_task-rest_run-1_timeseries,10,165,N1,0.5253098827470687,0.3774121161609115
sub-13,sub-13_task-rest_run-1_timeseries,13,210,N2,0.5158659966499163,0.3555752987540419
sub-13,sub-13_task-rest_run-1_timeseries,16,255,N2,0.49771189279732,0.4064719478409114
sub-13,sub-13_task-rest_run-1_timeseries,17,270,N2,0.5017110552763818,0.37621328300766305
