subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-25,sub-25_task-rest_run-1_timeseries,0,15,N1,0.48449832495812395,0.35807801953534674
sub-25,sub-25_task-rest_run-1_timeseries,1,30,N1,0.4799497487437186,0.30123343963277976
sub-25,sub-25_task-rest_run-1_timeseries,2,45,N1,0.5052922948073701,0.3491474118079088
sub-25,sub-25_task-rest_run-1_timeseries,5,90,N1,0.536289782244556,0.40374282850091575
sub-25,sub-25_task-rest_run-1_timeseries,6,105,N1,0.5065603015075376,0.353041392722808
sub-25,sub-25_task-rest_run-1_timeseries,7,120,N1,0.5012412060301507,0.43705021401969846
sub-25,sub-25_task-rest_run-1_timeseries,8,135,N1,0.5076876046901172,0.4318970173480031
sub-25,sub-25_task-rest_run-1_timeseries,9,150,N1,0.51321608040201,0.39043464561854185
sub-25,sub-25_task-rest_run-1_timeseries,10,165,N1,0.5278978224455612,0.40078070198609084
sub-25,sub-25_task-rest_run-1_timeseries,11,180,N1,0.5338902847571189,0.37900003017505657
sub-25,sub-25_task-rest_run-1_timeseries,12,195,N1,0.4965628140703517,0.4620091029493771
sub-25,sub-25_task-rest_run-1_timeseries,13,210,N1,0.48558291457286423,0.3400697714447067
sub-25,sub-25_task-rest_run-1_timeseries,14,225,N1,0.48726381909547734,0.29767899970041994
sub-25,sub-25_task-rest_run-1_timeseries,15,240,N1,0.5308492462311557,0.3840287236651774
sub-25,sub-25_task-rest_run-1_timeseries,16,255,N1,0.4945159128978224,0.36123299362419264
sub-25,sub-25_task-rest_run-1_timeseries,17,270,N1,0.4494932998324958,0.32933887262514006
