subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-20,sub-20_task-sleep_run-5_timeseries,0,15,Wake,0.4670723857382149,0.3104375054780753
sub-20,sub-20_task-sleep_run-5_timeseries,1,30,Wake,0.5089229480737019,0.41265078181042647
sub-20,sub-20_task-sleep_run-5_timeseries,2,45,Wake,0.4801005025125628,0.3573651833250481
sub-20,sub-20_task-sleep_run-5_timeseries,3,60,Wake,0.5153768844221106,0.4127984900987128
sub-20,sub-20_task-sleep_run-5_timeseries,4,75,Wake,0.509430485762144,0.442556256410968
sub-20,sub-20_task-sleep_run-5_timeseries,5,90,Wake,0.4917663316582914,0.4229369535507176
sub-20,sub-20_task-sleep_run-5_timeseries,7,120,N1,0.4968015075376885,0.40762482994478433
sub-20,sub-20_task-sleep_run-5_timeseries,8,135,N1,0.5028391959798995,0.4788565200347744
sub-20,sub-20_task-sleep_run-5_timeseries,17,270,N1,0.5123986599664991,0.41415392321668143
sub-20,sub-20_task-sleep_run-5_timeseries,18,285,N1,0.510391959798995,0.3591969448313386
sub-20,sub-20_task-sleep_run-5_timeseries,19,300,N1,0.5085599425699927,0.3197530828969493
sub-20,sub-20_task-sleep_run-5_timeseries,20,315,N1,0.5159103852596315,0.365384024174088
sub-20,sub-20_task-sleep_run-5_timeseries,21,330,N1,0.49365326633165824,0.3712138982775759
sub-20,sub-20_task-sleep_run-5_timeseries,22,345,N1,0.4871256281407035,0.37487081846149967
sub-20,sub-20_task-sleep_run-5_timeseries,23,360,N1,0.5035125628140704,0.44505277808250804
sub-20,sub-20_task-sleep_run-5_timeseries,24,375,N1,0.5063375209380233,0.4231703049430151
sub-20,sub-20_task-sleep_run-5_timeseries,25,390,N1,0.475784398181383,0.29378736258861227
sub-20,sub-20_task-sleep_run-5_timeseries,26,405,N1,0.47094723618090445,0.360900671788383
