subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-17,sub-17_task-sleep_run-5_timeseries,0,15,Wake,0.49156245513280683,0.4697311640675772
sub-17,sub-17_task-sleep_run-5_timeseries,1,30,Wake,0.49097571189279726,0.3949387343730401
sub-17,sub-17_task-sleep_run-5_timeseries,3,60,N1,0.49796901172529306,0.3579141421020922
sub-17,sub-17_task-sleep_run-5_timeseries,6,105,N1,0.45570082555635316,0.2831489399916045
sub-17,sub-17_task-sleep_run-5_timeseries,8,135,Wake,0.5067177554438861,0.39356861960698675
sub-17,sub-17_task-sleep_run-5_timeseries,10,165,N1,0.45010744197176356,0.2889106077982916
sub-17,sub-17_task-sleep_run-5_timeseries,11,180,N1,0.36228523570232113,0.2196381817808421
sub-17,sub-17_task-sleep_run-5_timeseries,12,195,N1,0.4237500199409746,0.2508786500439117
sub-17,sub-17_task-sleep_run-5_timeseries,13,210,N1,0.5068090452261306,0.32922875742513763
sub-17,sub-17_task-sleep_run-5_timeseries,15,240,Wake,0.4722613065326633,0.37646215715284875
sub-17,sub-17_task-sleep_run-5_timeseries,17,270,N1,0.4924681742043551,0.3246693198831494
sub-17,sub-17_task-sleep_run-5_timeseries,18,285,N1,0.4504258395150354,0.27358996295507804
sub-17,sub-17_task-sleep_run-5_timeseries,19,300,Wake,0.42586599664991626,0.23073275984252903
sub-17,sub-17_task-sleep_run-5_timeseries,20,315,Wake,0.4388195740607801,0.24273605582097377
sub-17,sub-17_task-sleep_run-5_timeseries,21,330,Wake,0.44700069793411495,0.28818183759393706
sub-17,sub-17_task-sleep_run-5_timeseries,24,375,Wake,0.41726214405360135,0.2605747036292185
sub-17,sub-17_task-sleep_run-5_timeseries,26,405,N1,0.4920552763819096,0.3584391492314951
