subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-23,sub-23_task-rest_run-2_timeseries,0,15,Wake,0.48485510887772193,0.3471420870835717
sub-23,sub-23_task-rest_run-2_timeseries,1,30,Wake,0.4992127303182579,0.3945469894670654
sub-23,sub-23_task-rest_run-2_timeseries,2,45,Wake,0.47102189519023685,0.30592013862498413
sub-23,sub-23_task-rest_run-2_timeseries,3,60,Wake,0.5036850921273032,0.4513661837617955
sub-23,sub-23_task-rest_run-2_timeseries,4,75,Wake,0.5270661641541038,0.40246464332528803
sub-23,sub-23_task-rest_run-2_timeseries,5,90,Wake,0.48717348648001907,0.32514508965155076
sub-23,sub-23_task-rest_run-2_timeseries,6,105,Wake,0.4774564489112228,0.28681242912936494
sub-23,sub-23_task-rest_run-2_timeseries,7,120,Wake,0.5351298157453935,0.33199101791461577
sub-23,sub-23_task-rest_run-2_timeseries,8,135,Wake,0.5274371859296483,0.4265398306450379
sub-23,sub-23_task-rest_run-2_timeseries,9,150,Wake,0.5022738693467337,0.38695731358649277
sub-23,sub-23_task-rest_run-2_timeseries,10,165,Wake,0.4789797798516391,0.3124295904630089
sub-23,sub-23_task-rest_run-2_timeseries,11,180,Wake,0.48820028715003594,0.39030289760855374
sub-23,sub-23_task-rest_run-2_timeseries,12,195,Wake,0.48911306532663307,0.3704888425154645
sub-23,sub-23_task-rest_run-2_timeseries,13,210,Wake,0.4270736619605966,0.25221843442269626
sub-23,sub-23_task-rest_run-2_timeseries,14,225,Wake,0.43033339315625746,0.2417936577656816
sub-23,sub-23_task-rest_run-2_timeseries,15,240,Wake,0.4528688681502751,0.27987639673013104
sub-23,sub-23_task-rest_run-2_timeseries,16,255,Wake,0.470291816223977,0.3711032946194928
