subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-28,sub-28_task-sleep_run-3_timeseries,0,15,Wake,0.5110125628140703,0.4011171278551312
sub-28,sub-28_task-sleep_run-3_timeseries,1,30,Wake,0.5232948073701843,0.36613946686648213
sub-28,sub-28_task-sleep_run-3_timeseries,2,45,Wake,0.5330083752093802,0.3359575161433869
sub-28,sub-28_task-sleep_run-3_timeseries,3,60,Wake,0.516608040201005,0.35705685970703777
sub-28,sub-28_task-sleep_run-3_timeseries,6,105,N2,0.5125452261306532,0.35306850355991476
sub-28,sub-28_task-sleep_run-3_timeseries,7,120,N2,0.46396697774587214,0.24212237981749074
sub-28,sub-28_task-sleep_run-3_timeseries,8,135,N2,0.46728810720268005,0.2627391631381911
sub-28,sub-28_task-sleep_run-3_timeseries,9,150,N2,0.5457286432160803,0.3419371465866407
sub-28,sub-28_task-sleep_run-3_timeseries,10,165,N2,0.5370519262981573,0.3994029552660523
sub-28,sub-28_task-sleep_run-3_timeseries,11,180,N2,0.5406365159128977,0.3733495235957832
sub-28,sub-28_task-sleep_run-3_timeseries,12,195,N2,0.5254246231155778,0.34833962142599073
sub-28,sub-28_task-sleep_run-3_timeseries,14,225,N1,0.47232872696817424,0.30470237505696574
sub-28,sub-28_task-sleep_run-3_timeseries,15,240,N1,0.42903213034871335,0.24697307171394936
sub-28,sub-28_task-sleep_run-3_timeseries,17,270,N2,0.513752931323283,0.32912301152174056
sub-28,sub-28_task-sleep_run-3_timeseries,18,285,N2,0.517713567839196,0.35991013574021036
sub-28,sub-28_task-sleep_run-3_timeseries,19,300,N2,0.5350460636515914,0.3668933211392297
sub-28,sub-28_task-sleep_run-3_timeseries,20,315,N2,0.5279438860971524,0.3428611305413605
sub-28,sub-28_task-sleep_run-3_timeseries,21,330,N2,0.5137721943048577,0.43695699829695506
sub-28,sub-28_task-sleep_run-3_timeseries,22,345,N2,0.5017788944723617,0.30960332832249765
sub-28,sub-28_task-sleep_run-3_timeseries,23,360,N2,0.5105938023450586,0.31330751376592203
sub-28,sub-28_task-sleep_run-3_timeseries,24,375,N2,0.536461474036851,0.3892065536975173
