subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-14,sub-14_task-sleep_run-6_timeseries,0,15,N1,0.3705753370024727,0.1885167626527603
sub-14,sub-14_task-sleep_run-6_timeseries,1,30,N1,0.4513205312275664,0.29432332593098093
sub-14,sub-14_task-sleep_run-6_timeseries,2,45,N1,0.40253302225412774,0.24763522230994545
sub-14,sub-14_task-sleep_run-6_timeseries,3,60,N1,0.4576426178511605,0.26924251135300853
sub-14,sub-14_task-sleep_run-6_timeseries,4,75,N1,0.5343006700167504,0.3593716053306134
sub-14,sub-14_task-sleep_run-6_timeseries,5,90,N1,0.5342127303182579,0.32688059566319644
sub-14,sub-14_task-sleep_run-6_timeseries,6,105,N1,0.539032663316583,0.38324087467266865
sub-14,sub-14_task-sleep_run-6_timeseries,7,120,N1,0.4796252692031586,0.2743160631100231
sub-14,sub-14_task-sleep_run-6_timeseries,8,135,N1,0.4598536731275424,0.2419931624461976
sub-14,sub-14_task-sleep_run-6_timeseries,10,165,N2,0.4897530509691313,0.3059712076740425
sub-14,sub-14_task-sleep_run-6_timeseries,11,180,N2,0.509176716917923,0.34364503408248215
sub-14,sub-14_task-sleep_run-6_timeseries,14,225,N1,0.500966499162479,0.36768151402066174
sub-14,sub-14_task-sleep_run-6_timeseries,15,240,N1,0.5382328308207704,0.3853209473523158
sub-14,sub-14_task-sleep_run-6_timeseries,16,255,N1,0.45688155061019375,0.3158137094666953
sub-14,sub-14_task-sleep_run-6_timeseries,17,270,N1,0.46924048815506103,0.2915920628606367
sub-14,sub-14_task-sleep_run-6_timeseries,18,285,N1,0.524680904522613,0.342070895820053
sub-14,sub-14_task-sleep_run-6_timeseries,19,300,N1,0.5360134003350083,0.34537857389919924
sub-14,sub-14_task-sleep_run-6_timeseries,20,315,N1,0.5305108877721941,0.36456835458936254
sub-14,sub-14_task-sleep_run-6_timeseries,21,330,N1,0.5147546063651591,0.3494119371002381
sub-14,sub-14_task-sleep_run-6_timeseries,22,345,N1,0.5384045226130653,0.3478171701678602
sub-14,sub-14_task-sleep_run-6_timeseries,23,360,N1,0.5242252931323282,0.3342668496062365
sub-14,sub-14_task-sleep_run-6_timeseries,24,375,N1,0.5323953098827471,0.3728729898968415
sub-14,sub-14_task-sleep_run-6_timeseries,25,390,N1,0.5346566164154104,0.39263810702861507
sub-14,sub-14_task-sleep_run-6_timeseries,26,405,N1,0.5233291457286432,0.40535656156487493
