subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-19,sub-19_task-rest_run-2_timeseries,0,15,Wake,0.4773860971524288,0.3384176303224921
sub-19,sub-19_task-rest_run-2_timeseries,1,30,Wake,0.5092537688442211,0.4636883815159886
sub-19,sub-19_task-rest_run-2_timeseries,2,45,Wake,0.5173450586264656,0.454231770425976
sub-19,sub-19_task-rest_run-2_timeseries,3,60,Wake,0.525858458961474,0.4499917658704312
sub-19,sub-19_task-rest_run-2_timeseries,4,75,Wake,0.4710586264656617,0.30034489575969775
sub-19,sub-19_task-rest_run-2_timeseries,5,90,Wake,0.49823450586264656,0.41540618340887736
sub-19,sub-19_task-rest_run-2_timeseries,6,105,Wake,0.5179840871021776,0.3966184847953804
sub-19,sub-19_task-rest_run-2_timeseries,7,120,Wake,0.5093115577889447,0.4209205565830633
sub-19,sub-19_task-rest_run-2_timeseries,8,135,Wake,0.47938442211055277,0.3632557398901991
sub-19,sub-19_task-rest_run-2_timeseries,9,150,Wake,0.4744355108877722,0.4103275138139225
sub-19,sub-19_task-rest_run-2_timeseries,10,165,Wake,0.4930946398659966,0.42942595627428815
sub-19,sub-19_task-rest_run-2_timeseries,11,180,Wake,0.49535594639865993,0.4386434152866051
sub-19,sub-19_task-rest_run-2_timeseries,12,195,Wake,0.46984087102177546,0.31472386242960004
sub-19,sub-19_task-rest_run-2_timeseries,13,210,Wake,0.46421033740129214,0.3310322981362602
sub-19,sub-19_task-rest_run-2_timeseries,14,225,Wake,0.5245871021775544,0.3619148592282047
sub-19,sub-19_task-rest_run-2_timeseries,15,240,Wake,0.5246021775544388,0.365211978891756
sub-19,sub-19_task-rest_run-2_timeseries,16,255,Wake,0.5004053601340034,0.3469893952702713
sub-19,sub-19_task-rest_run-2_timeseries,17,270,Wake,0.48477721943048574,0.35636020901393034
