subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-05,sub-05_task-sleep_run-6_timeseries,0,15,Wake,0.4833366834170854,0.36577162489164183
sub-05,sub-05_task-sleep_run-6_timeseries,1,30,Wake,0.4904137353433835,0.421441749260605
sub-05,sub-05_task-sleep_run-6_timeseries,2,45,Wake,0.4721876046901172,0.42114128182645333
sub-05,sub-05_task-sleep_run-6_timeseries,3,60,Wake,0.4709471763579804,0.3702114661682693
sub-05,sub-05_task-sleep_run-6_timeseries,4,75,Wake,0.5008618090452261,0.297124390585074
sub-05,sub-05_task-sleep_run-6_timeseries,5,90,Wake,0.5162772194304858,0.3717269116821585
sub-05,sub-05_task-sleep_run-6_timeseries,6,105,Wake,0.5202654941373533,0.4367024415017954
sub-05,sub-05_task-sleep_run-6_timeseries,7,120,Wake,0.5002395309882747,0.43268379970398363
sub-05,sub-05_task-sleep_run-6_timeseries,8,135,Wake,0.528396147403685,0.35036043933695343
sub-05,sub-05_task-sleep_run-6_timeseries,9,150,Wake,0.4957931323283082,0.30270117460354135
sub-05,sub-05_task-sleep_run-6_timeseries,10,165,Wake,0.5029857621440535,0.4367728445394773
sub-05,sub-05_task-sleep_run-6_timeseries,11,180,Wake,0.4994028475711893,0.39565950638051695
sub-05,sub-05_task-sleep_run-6_timeseries,12,195,Wake,0.45599916247906186,0.4254202991541839
sub-05,sub-05_task-sleep_run-6_timeseries,13,210,Wake,0.4565533819893116,0.42959282474042604
sub-05,sub-05_task-sleep_run-6_timeseries,14,225,Wake,0.42230402010050255,0.3871409385243316
sub-05,sub-05_task-sleep_run-6_timeseries,15,240,Wake,0.47698432639387406,0.3642026643191577
sub-05,sub-05_task-sleep_run-6_timeseries,16,255,Wake,0.48434469968892074,0.35040829358322434
sub-05,sub-05_task-sleep_run-6_timeseries,17,270,Wake,0.49076800670016746,0.36454399900100326
sub-05,sub-05_task-sleep_run-6_timeseries,18,285,Wake,0.507680067001675,0.45874307715684054
sub-05,sub-05_task-sleep_run-6_timeseries,19,300,Wake,0.5302680067001675,0.4519630286016679
sub-05,sub-05_task-sleep_run-6_timeseries,20,315,Wake,0.4653827470686766,0.322990455738633
sub-05,sub-05_task-sleep_run-6_timeseries,21,330,Wake,0.41226009013320575,0.29908849903245666
sub-05,sub-05_task-sleep_run-6_timeseries,22,345,Wake,0.4626017189120204,0.35983962347751763
sub-05,sub-05_task-sleep_run-6_timeseries,23,360,Wake,0.48413651591289775,0.3767791377716713
sub-05,sub-05_task-sleep_run-6_timeseries,24,375,Wake,0.4606671452500598,0.36198299674843837
sub-05,sub-05_task-sleep_run-6_timeseries,25,390,Wake,0.5040996649916247,0.37096261803900754
sub-05,sub-05_task-sleep_run-6_timeseries,26,405,Wake,0.5135552763819096,0.40529392771743733
