subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-33,sub-33_task-sleep_run-7_timeseries,1,30,N1,0.4548651591289782,0.430115384007212
sub-33,sub-33_task-sleep_run-7_timeseries,2,45,N1,0.5140242881072027,0.4421233996748356
sub-33,sub-33_task-sleep_run-7_timeseries,3,60,N1,0.5108500837520937,0.4419420376998291
sub-33,sub-33_task-sleep_run-7_timeseries,4,75,N1,0.4904137353433836,0.4310598557478544
sub-33,sub-33_task-sleep_run-7_timeseries,5,90,N1,0.5228894472361808,0.41145368350967493
sub-33,sub-33_task-sleep_run-7_timeseries,6,105,N1,0.5169388609715243,0.36724717860270084
sub-33,sub-33_task-sleep_run-7_timeseries,7,120,N1,0.5212914572864322,0.3718375998929713
sub-33,sub-33_task-sleep_run-7_timeseries,12,195,Wake,0.4597107761027359,0.3439065369488006
sub-33,sub-33_task-sleep_run-7_timeseries,13,210,Wake,0.5223366834170854,0.3565441991473376
sub-33,sub-33_task-sleep_run-7_timeseries,14,225,Wake,0.5173994974874372,0.334803630179693
sub-33,sub-33_task-sleep_run-7_timeseries,16,255,N1,0.5258458961474036,0.3784089492611188
sub-33,sub-33_task-sleep_run-7_timeseries,19,300,N1,0.46579648241206023,0.35142161010558165
sub-33,sub-33_task-sleep_run-7_timeseries,20,315,N1,0.49135756161761185,0.30771510392921886
sub-33,sub-33_task-sleep_run-7_timeseries,21,330,N1,0.51978391959799,0.34589062797553155
sub-33,sub-33_task-sleep_run-7_timeseries,23,360,Wake,0.5104137353433835,0.48403452266924135
sub-33,sub-33_task-sleep_run-7_timeseries,24,375,Wake,0.513611390284757,0.41903872938792674
sub-33,sub-33_task-sleep_run-7_timeseries,25,390,Wake,0.5333291457286431,0.38230032720404816
sub-33,sub-33_task-sleep_run-7_timeseries,26,405,Wake,0.503896984924623,0.31430969945956366
