subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-17,sub-17_task-rest_run-2_timeseries,0,15,Wake,0.5174572864321608,0.39048470060898954
sub-17,sub-17_task-rest_run-2_timeseries,1,30,Wake,0.5307445561139028,0.36198632057791785
sub-17,sub-17_task-rest_run-2_timeseries,2,45,Wake,0.5329061976549413,0.3762271628957159
sub-17,sub-17_task-rest_run-2_timeseries,3,60,Wake,0.5214949748743718,0.3991352090163412
sub-17,sub-17_task-rest_run-2_timeseries,4,75,Wake,0.5081281407035175,0.4004015778957034
sub-17,sub-17_task-rest_run-2_timeseries,5,90,Wake,0.5062964824120603,0.40508210527006155
sub-17,sub-17_task-rest_run-2_timeseries,6,105,Wake,0.48869765494137346,0.3271015390916308
sub-17,sub-17_task-rest_run-2_timeseries,7,120,Wake,0.5335804020100502,0.3911369999849351
sub-17,sub-17_task-rest_run-2_timeseries,8,135,Wake,0.525891959798995,0.45526274651856946
sub-17,sub-17_task-rest_run-2_timeseries,9,150,Wake,0.5178391959798995,0.44487146726462046
sub-17,sub-17_task-rest_run-2_timeseries,10,165,Wake,0.5267127303182579,0.41821494671002674
sub-17,sub-17_task-rest_run-2_timeseries,11,180,Wake,0.5189807370184254,0.4007768857954666
sub-17,sub-17_task-rest_run-2_timeseries,12,195,Wake,0.5031298157453936,0.439243306388261
sub-17,sub-17_task-rest_run-2_timeseries,13,210,Wake,0.4959669777458721,0.379322240798635
sub-17,sub-17_task-rest_run-2_timeseries,14,225,Wake,0.49782579564489104,0.30362952125052395
sub-17,sub-17_task-rest_run-2_timeseries,15,240,Wake,0.5189815745393634,0.3623824202220427
sub-17,sub-17_task-rest_run-2_timeseries,16,255,Wake,0.5391917922948073,0.3382680908756526
sub-17,sub-17_task-rest_run-2_timeseries,17,270,Wake,0.5234438860971523,0.4219866578928757
