subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-15,sub-15_task-sleep_run-5_timeseries,0,15,N1,0.47784326393874127,0.35281865489699715
sub-15,sub-15_task-sleep_run-5_timeseries,1,30,N1,0.5173358458961475,0.4196787046861781
sub-15,sub-15_task-sleep_run-5_timeseries,2,45,N1,0.5251256281407035,0.44205306776044817
sub-15,sub-15_task-sleep_run-5_timeseries,4,75,N2,0.5425837520938023,0.3933577924749482
sub-15,sub-15_task-sleep_run-5_timeseries,5,90,N2,0.5385636515912897,0.37490503481573195
sub-15,sub-15_task-sleep_run-5_timeseries,6,105,N2,0.5158835845896147,0.382649108993099
sub-15,sub-15_task-sleep_run-5_timeseries,7,120,N2,0.5086767169179229,0.35328730837498995
sub-15,sub-15_task-sleep_run-5_timeseries,8,135,N2,0.5267395309882748,0.3636887143045445
sub-15,sub-15_task-sleep_run-5_timeseries,9,150,N2,0.5291373534338358,0.38952802042955026
sub-15,sub-15_task-sleep_run-5_timeseries,10,165,N2,0.5445812395309882,0.34724820418889246
sub-15,sub-15_task-sleep_run-5_timeseries,11,180,N2,0.5234128978224455,0.41998192606462326
sub-15,sub-15_task-sleep_run-5_timeseries,12,195,N2,0.5065519262981574,0.40518611243027736
sub-15,sub-15_task-sleep_run-5_timeseries,13,210,N2,0.5127118927973199,0.39519925979304205
sub-15,sub-15_task-sleep_run-5_timeseries,14,225,N2,0.5184505862646566,0.37223256928798765
sub-15,sub-15_task-sleep_run-5_timeseries,15,240,N2,0.5057989949748743,0.3962096011836711
sub-15,sub-15_task-sleep_run-5_timeseries,16,255,N2,0.49939028475711883,0.3238256308771336
sub-15,sub-15_task-sleep_run-5_timeseries,17,270,N2,0.5134154103852596,0.35725703116644164
sub-15,sub-15_task-sleep_run-5_timeseries,18,285,N2,0.5174480737018424,0.4061809150851774
sub-15,sub-15_task-sleep_run-5_timeseries,19,300,N2,0.5373115577889448,0.3760350675709616
sub-15,sub-15_task-sleep_run-5_timeseries,20,315,N2,0.506537688442211,0.33930457200525493
sub-15,sub-15_task-sleep_run-5_timeseries,22,345,N1,0.4881381909547738,0.36402343359266703
sub-15,sub-15_task-sleep_run-5_timeseries,23,360,N1,0.5286524288107203,0.3751618997818124
