subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-30,sub-30_task-sleep_run-1_timeseries,0,15,Wake,0.45456315306692185,0.3025924903895965
sub-30,sub-30_task-sleep_run-1_timeseries,1,30,Wake,0.5019039243838239,0.37610296075333743
sub-30,sub-30_task-sleep_run-1_timeseries,2,45,Wake,0.5110912897822446,0.42273912868036806
sub-30,sub-30_task-sleep_run-1_timeseries,3,60,Wake,0.5159187604690116,0.42806470423308396
sub-30,sub-30_task-sleep_run-1_timeseries,5,90,N1,0.5023509212730318,0.3337168835987642
sub-30,sub-30_task-sleep_run-1_timeseries,6,105,N1,0.5029849246231156,0.31930548762128275
sub-30,sub-30_task-sleep_run-1_timeseries,7,120,N1,0.5019061976549414,0.3553787192500478
sub-30,sub-30_task-sleep_run-1_timeseries,8,135,N1,0.4742324718832256,0.3722536722564735
sub-30,sub-30_task-sleep_run-1_timeseries,9,150,N1,0.45205623354869584,0.29907145877525637
sub-30,sub-30_task-sleep_run-1_timeseries,10,165,N1,0.46741373534338354,0.25734902824872596
sub-30,sub-30_task-sleep_run-1_timeseries,11,180,N1,0.5207680067001674,0.3640670810879338
sub-30,sub-30_task-sleep_run-1_timeseries,12,195,N1,0.5083123953098826,0.39208972487990923
sub-30,sub-30_task-sleep_run-1_timeseries,13,210,N1,0.4898153864560899,0.36212226150322513
sub-30,sub-30_task-sleep_run-1_timeseries,14,225,N1,0.49529229480737014,0.3679216342590663
sub-30,sub-30_task-sleep_run-1_timeseries,15,240,N1,0.485867133285475,0.3293521250383763
sub-30,sub-30_task-sleep_run-1_timeseries,16,255,N1,0.4969014118210097,0.3790339152757974
sub-30,sub-30_task-sleep_run-1_timeseries,19,300,N1,0.5046624790619765,0.32820581045292685
sub-30,sub-30_task-sleep_run-1_timeseries,20,315,N1,0.5139413735343382,0.3456941807243601
sub-30,sub-30_task-sleep_run-1_timeseries,21,330,N1,0.5092010050251256,0.41242233748485474
sub-30,sub-30_task-sleep_run-1_timeseries,22,345,N1,0.5025293132328308,0.39043272872571844
sub-30,sub-30_task-sleep_run-1_timeseries,23,360,N1,0.5072336683417086,0.33113433613520843
sub-30,sub-30_task-sleep_run-1_timeseries,24,375,N1,0.46879743957884656,0.2550884727593923
sub-30,sub-30_task-sleep_run-1_timeseries,25,390,N1,0.4939949748743719,0.2968799972433792
sub-30,sub-30_task-sleep_run-1_timeseries,26,405,N1,0.5072981574539362,0.35529621418964913
