subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-31,sub-31_task-sleep_run-3_timeseries,0,15,Wake,0.3415474848992437,0.20101332551253775
sub-31,sub-31_task-sleep_run-3_timeseries,1,30,Wake,0.500819932998325,0.35850201211239535
sub-31,sub-31_task-sleep_run-3_timeseries,3,60,N1,0.5390577889447236,0.3511730873084499
sub-31,sub-31_task-sleep_run-3_timeseries,4,75,N1,0.5309505862646566,0.3861980902809001
sub-31,sub-31_task-sleep_run-3_timeseries,5,90,N1,0.5309145728643216,0.3613142538880804
sub-31,sub-31_task-sleep_run-3_timeseries,6,105,N1,0.5292336683417086,0.3764006632502987
sub-31,sub-31_task-sleep_run-3_timeseries,7,120,N1,0.5487353433835845,0.3853368517823953
sub-31,sub-31_task-sleep_run-3_timeseries,8,135,N1,0.5063425460636515,0.3342031982129219
sub-31,sub-31_task-sleep_run-3_timeseries,12,195,N1,0.5266038525963149,0.3558539394229637
sub-31,sub-31_task-sleep_run-3_timeseries,13,210,N1,0.4892386934673366,0.31767833888093405
sub-31,sub-31_task-sleep_run-3_timeseries,14,225,N1,0.5041557788944722,0.38694295585238253
sub-31,sub-31_task-sleep_run-3_timeseries,15,240,Wake,0.5004519023689877,0.422445884164636
sub-31,sub-31_task-sleep_run-3_timeseries,17,270,N1,0.46454965302703993,0.270593368749893
sub-31,sub-31_task-sleep_run-3_timeseries,18,285,N1,0.4224970088537928,0.24479640170181904
sub-31,sub-31_task-sleep_run-3_timeseries,19,300,N1,0.4892720148360852,0.4069901810478325
sub-31,sub-31_task-sleep_run-3_timeseries,23,360,N1,0.5350921273031826,0.3972970498391465
sub-31,sub-31_task-sleep_run-3_timeseries,24,375,N1,0.5249036850921273,0.3801648001927488
sub-31,sub-31_task-sleep_run-3_timeseries,25,390,N1,0.5267797319932997,0.3658508025759308
