subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-05,sub-05_task-sleep_run-3_timeseries,0,15,Wake,0.5155452261306532,0.4330638549461594
sub-05,sub-05_task-sleep_run-3_timeseries,1,30,Wake,0.5034120603015076,0.3552252642914551
sub-05,sub-05_task-sleep_run-3_timeseries,2,45,Wake,0.5229731993299833,0.4060093624985793
sub-05,sub-05_task-sleep_run-3_timeseries,3,60,Wake,0.5089422110552764,0.3924186960441671
sub-05,sub-05_task-sleep_run-3_timeseries,4,75,Wake,0.4932505982292414,0.39279686608956516
sub-05,sub-05_task-sleep_run-3_timeseries,5,90,Wake,0.5093212491026562,0.35606833947855854
sub-05,sub-05_task-sleep_run-3_timeseries,6,105,Wake,0.4954112227805695,0.32819690902791526
sub-05,sub-05_task-sleep_run-3_timeseries,7,120,Wake,0.4926884422110553,0.29523810136222867
sub-05,sub-05_task-sleep_run-3_timeseries,8,135,Wake,0.5093726968174205,0.314637806903911
sub-05,sub-05_task-sleep_run-3_timeseries,9,150,Wake,0.49389530988274705,0.4100558855378949
sub-05,sub-05_task-sleep_run-3_timeseries,12,195,Wake,0.5215117252931323,0.36451336276184493
sub-05,sub-05_task-sleep_run-3_timeseries,13,210,Wake,0.49652680067001675,0.3943178096470912
sub-05,sub-05_task-sleep_run-3_timeseries,14,225,Wake,0.5021063651591289,0.40878441100969
sub-05,sub-05_task-sleep_run-3_timeseries,16,255,N1,0.5069145728643215,0.3652990336375744
sub-05,sub-05_task-sleep_run-3_timeseries,17,270,N1,0.5184606365159128,0.42060275818224546
sub-05,sub-05_task-sleep_run-3_timeseries,18,285,N1,0.4998015075376884,0.28901441662235444
sub-05,sub-05_task-sleep_run-3_timeseries,19,300,N1,0.5213291457286432,0.433913770424562
sub-05,sub-05_task-sleep_run-3_timeseries,21,330,N2,0.5021582914572865,0.40205484152974824
sub-05,sub-05_task-sleep_run-3_timeseries,24,375,N2,0.5102085427135679,0.41567071995051774
