subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-09,sub-09_task-rest_run-2_timeseries,0,15,N1,0.4872529313232831,0.3918740688019435
sub-09,sub-09_task-rest_run-2_timeseries,1,30,N1,0.4997906197654941,0.3244678422782378
sub-09,sub-09_task-rest_run-2_timeseries,2,45,N1,0.5222797319932998,0.32854693639181454
sub-09,sub-09_task-rest_run-2_timeseries,3,60,N1,0.4982211055276381,0.3393772180255979
sub-09,sub-09_task-rest_run-2_timeseries,7,120,Wake,0.47117982770997846,0.3346103710837343
sub-09,sub-09_task-rest_run-2_timeseries,8,135,Wake,0.48512562814070354,0.33542484405125417
sub-09,sub-09_task-rest_run-2_timeseries,10,165,N1,0.49080569514237854,0.4547525157881891
sub-09,sub-09_task-rest_run-2_timeseries,11,180,N1,0.485819932998325,0.37521224177571866
sub-09,sub-09_task-rest_run-2_timeseries,13,210,Wake,0.42833674324000953,0.3761268817165815
sub-09,sub-09_task-rest_run-2_timeseries,14,225,Wake,0.42617025604211534,0.3120604697561368
sub-09,sub-09_task-rest_run-2_timeseries,15,240,Wake,0.4326968174204356,0.267506253747383
sub-09,sub-09_task-rest_run-2_timeseries,16,255,Wake,0.478032304379038,0.3854638119879222
sub-09,sub-09_task-rest_run-2_timeseries,17,270,Wake,0.41140667623833443,0.27167323294079304
