subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-12,sub-12_task-rest_run-2_timeseries,0,15,N1,0.5220234505862646,0.35923297924021286
sub-12,sub-12_task-rest_run-2_timeseries,1,30,N1,0.5022889447236181,0.3582652838443675
sub-12,sub-12_task-rest_run-2_timeseries,2,45,N1,0.49522445561139034,0.3367782983124794
sub-12,sub-12_task-rest_run-2_timeseries,5,90,N1,0.5359757118927972,0.39706037048874787
sub-12,sub-12_task-rest_run-2_timeseries,6,105,N1,0.5250209380234505,0.36757175514131374
sub-12,sub-12_task-rest_run-2_timeseries,7,120,N1,0.5251507537688442,0.37137994859556467
sub-12,sub-12_task-rest_run-2_timeseries,8,135,N1,0.5173735343383584,0.4033410727321728
sub-12,sub-12_task-rest_run-2_timeseries,12,195,Wake,0.49293216080402014,0.39976789152417214
sub-12,sub-12_task-rest_run-2_timeseries,14,225,N1,0.4080252090176713,0.23711197197162678
sub-12,sub-12_task-rest_run-2_timeseries,15,240,N1,0.4960041876046901,0.3546448878787358
sub-12,sub-12_task-rest_run-2_timeseries,16,255,N1,0.45102261306532665,0.3617546491176505
sub-12,sub-12_task-rest_run-2_timeseries,17,270,N1,0.43172780569514235,0.342094557742033
