subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-27,sub-27_task-sleep_run-1_timeseries,0,15,Wake,0.5406381909547737,0.3635710219399917
sub-27,sub-27_task-sleep_run-1_timeseries,1,30,Wake,0.517499162479062,0.42784236631944406
sub-27,sub-27_task-sleep_run-1_timeseries,2,45,Wake,0.5182847571189279,0.4107977089829763
sub-27,sub-27_task-sleep_run-1_timeseries,3,60,Wake,0.5299748743718593,0.41164920066978633
sub-27,sub-27_task-sleep_run-1_timeseries,4,75,Wake,0.48552309164871976,0.3426951226748553
sub-27,sub-27_task-sleep_run-1_timeseries,5,90,Wake,0.40850807609475953,0.21070731702152926
sub-27,sub-27_task-sleep_run-1_timeseries,6,105,Wake,0.4729715242881072,0.35096477614302735
sub-27,sub-27_task-sleep_run-1_timeseries,7,120,Wake,0.48829731993299835,0.39355413645476567
sub-27,sub-27_task-sleep_run-1_timeseries,8,135,Wake,0.5095871021775544,0.3844023279155485
sub-27,sub-27_task-sleep_run-1_timeseries,11,180,Wake,0.47822995932041157,0.34113858614242576
sub-27,sub-27_task-sleep_run-1_timeseries,12,195,Wake,0.5347571189279732,0.3958038390474337
sub-27,sub-27_task-sleep_run-1_timeseries,13,210,Wake,0.5285586264656615,0.364487268570845
sub-27,sub-27_task-sleep_run-1_timeseries,15,240,N1,0.5153634840871021,0.3453223448834367
sub-27,sub-27_task-sleep_run-1_timeseries,17,270,N2,0.42534085108080083,0.21216681941011362
sub-27,sub-27_task-sleep_run-1_timeseries,18,285,N2,0.47313699449629093,0.3218375357041506
sub-27,sub-27_task-sleep_run-1_timeseries,19,300,N2,0.4855344580043072,0.35914444206040264
sub-27,sub-27_task-sleep_run-1_timeseries,20,315,N2,0.5079955731036132,0.3803856069001706
sub-27,sub-27_task-sleep_run-1_timeseries,21,330,N2,0.5338475711892797,0.41976057704996445
sub-27,sub-27_task-sleep_run-1_timeseries,24,375,N1,0.48305862646566167,0.3174263715279951
sub-27,sub-27_task-sleep_run-1_timeseries,25,390,N1,0.48400131610433117,0.3542176098106486
sub-27,sub-27_task-sleep_run-1_timeseries,26,405,N1,0.4947112945680785,0.3602449868728555
