subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-03,sub-03_task-rest_run-2_timeseries,0,15,N1,0.4730108877721943,0.3299076164164566
sub-03,sub-03_task-rest_run-2_timeseries,2,45,N2,0.38680497726728885,0.25225747408880456
sub-03,sub-03_task-rest_run-2_timeseries,3,60,N2,0.39910134003350084,0.24936257378554327
sub-03,sub-03_task-rest_run-2_timeseries,4,75,N2,0.4152858339315626,0.24181211285313195
sub-03,sub-03_task-rest_run-2_timeseries,5,90,N2,0.478496290978703,0.3612941693775668
sub-03,sub-03_task-rest_run-2_timeseries,6,105,N2,0.47670405599425697,0.3024565462437652
sub-03,sub-03_task-rest_run-2_timeseries,7,120,N2,0.4769664393395549,0.33308927757554924
sub-03,sub-03_task-rest_run-2_timeseries,8,135,N2,0.4731280210576693,0.3381762776885121
sub-03,sub-03_task-rest_run-2_timeseries,9,150,N2,0.4899355108877722,0.4158581144897581
sub-03,sub-03_task-rest_run-2_timeseries,10,165,N2,0.4840234505862646,0.361358273951945
sub-03,sub-03_task-rest_run-2_timeseries,11,180,N2,0.4495276381909547,0.31506266082529943
sub-03,sub-03_task-rest_run-2_timeseries,12,195,N2,0.45920172290021527,0.30328350630232387
sub-03,sub-03_task-rest_run-2_timeseries,13,210,N2,0.48032711174922227,0.34214995848669455
sub-03,sub-03_task-rest_run-2_timeseries,14,225,N2,0.4831001435750179,0.3702351080745601
sub-03,sub-03_task-rest_run-2_timeseries,17,270,N2,0.4322888250777698,0.3027591381000082
