subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-04,sub-04_task-sleep_run-5_timeseries,0,15,Wake,0.5068425460636515,0.47234780483540156
sub-04,sub-04_task-sleep_run-5_timeseries,1,30,Wake,0.5388819095477386,0.3969673650797936
sub-04,sub-04_task-sleep_run-5_timeseries,2,45,Wake,0.5276591289782244,0.3884437405872243
sub-04,sub-04_task-sleep_run-5_timeseries,3,60,Wake,0.5270603015075377,0.4329526670617726
sub-04,sub-04_task-sleep_run-5_timeseries,4,75,Wake,0.5324246231155779,0.4171042598545006
sub-04,sub-04_task-sleep_run-5_timeseries,5,90,Wake,0.5339321608040201,0.3495825265846605
sub-04,sub-04_task-sleep_run-5_timeseries,6,105,Wake,0.5020544388609715,0.44541717438021206
sub-04,sub-04_task-sleep_run-5_timeseries,7,120,Wake,0.5054924623115578,0.4618415945192499
sub-04,sub-04_task-sleep_run-5_timeseries,8,135,Wake,0.5285929648241205,0.42308279415164673
sub-04,sub-04_task-sleep_run-5_timeseries,9,150,Wake,0.51214405360134,0.4027451839612819
sub-04,sub-04_task-sleep_run-5_timeseries,10,165,Wake,0.5149790619765494,0.414423954097506
sub-04,sub-04_task-sleep_run-5_timeseries,12,195,N1,0.47376968174204354,0.3267574548205533
sub-04,sub-04_task-sleep_run-5_timeseries,14,225,Wake,0.499249581239531,0.40755366870023707
sub-04,sub-04_task-sleep_run-5_timeseries,15,240,Wake,0.51135594639866,0.3749639662185941
sub-04,sub-04_task-sleep_run-5_timeseries,17,270,N1,0.5337604690117252,0.39332559397987554
sub-04,sub-04_task-sleep_run-5_timeseries,18,285,N1,0.48550335008375206,0.36753339309888283
sub-04,sub-04_task-sleep_run-5_timeseries,21,330,Wake,0.5269882747068676,0.3986727340647053
sub-04,sub-04_task-sleep_run-5_timeseries,22,345,Wake,0.5193592964824121,0.403091084336694
sub-04,sub-04_task-sleep_run-5_timeseries,26,405,N1,0.5055175879396985,0.35408044752887885
