subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-33,sub-33_task-sleep_run-6_timeseries,0,15,Wake,0.4600510887772194,0.33246976777409915
sub-33,sub-33_task-sleep_run-6_timeseries,1,30,Wake,0.47880150753768835,0.33632944278016236
sub-33,sub-33_task-sleep_run-6_timeseries,2,45,Wake,0.4905979899497486,0.4451462633489417
sub-33,sub-33_task-sleep_run-6_timeseries,5,90,Wake,0.4979706867671691,0.47688811489538796
sub-33,sub-33_task-sleep_run-6_timeseries,8,135,Wake,0.5210259631490787,0.48318595347380733
sub-33,sub-33_task-sleep_run-6_timeseries,9,150,Wake,0.5072546063651591,0.4434014467205907
sub-33,sub-33_task-sleep_run-6_timeseries,10,165,Wake,0.5029840871021776,0.35986159738341156
sub-33,sub-33_task-sleep_run-6_timeseries,13,210,N1,0.5239296482412059,0.4004661751462393
sub-33,sub-33_task-sleep_run-6_timeseries,15,240,Wake,0.5373659966499162,0.3907973513547441
sub-33,sub-33_task-sleep_run-6_timeseries,16,255,Wake,0.5384589614740368,0.42989641841124876
sub-33,sub-33_task-sleep_run-6_timeseries,18,285,N1,0.4763639626704953,0.38029533127909065
sub-33,sub-33_task-sleep_run-6_timeseries,20,315,Wake,0.49730569514237855,0.35554448870254834
sub-33,sub-33_task-sleep_run-6_timeseries,21,330,Wake,0.4750326633165829,0.3203818012874051
sub-33,sub-33_task-sleep_run-6_timeseries,22,345,Wake,0.5026172529313233,0.37613778075380333
sub-33,sub-33_task-sleep_run-6_timeseries,23,360,Wake,0.5195577889447237,0.4316244874014161
sub-33,sub-33_task-sleep_run-6_timeseries,24,375,Wake,0.5248450586264656,0.3976759008826487
sub-33,sub-33_task-sleep_run-6_timeseries,25,390,Wake,0.5167420435510888,0.4646338297646325
sub-33,sub-33_task-sleep_run-6_timeseries,26,405,Wake,0.5055644891122278,0.4186665855108178
