subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-09,sub-09_task-sleep_run-5_timeseries,0,15,Wake,0.5306072026800669,0.37565796001147833
sub-09,sub-09_task-sleep_run-5_timeseries,1,30,Wake,0.5224413735343384,0.3569796993275363
sub-09,sub-09_task-sleep_run-5_timeseries,3,60,N1,0.546143216080402,0.3966385886212031
sub-09,sub-09_task-sleep_run-5_timeseries,7,120,N2,0.541750418760469,0.4087013511924198
sub-09,sub-09_task-sleep_run-5_timeseries,8,135,N2,0.5490159128978224,0.3715245869808313
sub-09,sub-09_task-sleep_run-5_timeseries,9,150,N2,0.5434840871021775,0.38615892038985455
sub-09,sub-09_task-sleep_run-5_timeseries,10,165,N2,0.5385887772194303,0.395572728707675
sub-09,sub-09_task-sleep_run-5_timeseries,11,180,N2,0.5432428810720268,0.36082590126866115
sub-09,sub-09_task-sleep_run-5_timeseries,12,195,N2,0.5466959798994974,0.35970302655167957
sub-09,sub-09_task-sleep_run-5_timeseries,14,225,N1,0.5386892797319933,0.35488081233025565
sub-09,sub-09_task-sleep_run-5_timeseries,19,300,N1,0.5202554438860972,0.3308419968920523
sub-09,sub-09_task-sleep_run-5_timeseries,21,330,N2,0.5227261306532663,0.30452374810741123
sub-09,sub-09_task-sleep_run-5_timeseries,22,345,N2,0.5382998324958124,0.3811385227650661
sub-09,sub-09_task-sleep_run-5_timeseries,24,375,N1,0.5206055276381909,0.3794786210230302
sub-09,sub-09_task-sleep_run-5_timeseries,26,405,N2,0.5434045226130654,0.3699784050144939
