subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-03,sub-03_task-sleep_run-8_timeseries,0,15,N2,0.3896281407035176,0.2375926874189578
sub-03,sub-03_task-sleep_run-8_timeseries,1,30,N2,0.44741136236739254,0.29254522267572214
sub-03,sub-03_task-sleep_run-8_timeseries,2,45,N2,0.47749329983249583,0.4506953204437062
sub-03,sub-03_task-sleep_run-8_timeseries,3,60,N2,0.48068257956448907,0.4326422206200146
sub-03,sub-03_task-sleep_run-8_timeseries,4,75,N2,0.4537065685570711,0.3685800848138177
sub-03,sub-03_task-sleep_run-8_timeseries,5,90,N2,0.4368844221105528,0.33354241354766734
sub-03,sub-03_task-sleep_run-8_timeseries,6,105,N2,0.48842558028236427,0.378725445658677
sub-03,sub-03_task-sleep_run-8_timeseries,7,120,N1,0.430954335167903,0.21516050632989386
sub-03,sub-03_task-sleep_run-8_timeseries,8,135,N1,0.46219765494137344,0.29757971890363427
sub-03,sub-03_task-sleep_run-8_timeseries,9,150,N1,0.46935365318656774,0.34764797738073167
sub-03,sub-03_task-sleep_run-8_timeseries,10,165,N2,0.4655592246949031,0.3832060165545346
sub-03,sub-03_task-sleep_run-8_timeseries,11,180,N2,0.47168509212730314,0.36442932027301267
sub-03,sub-03_task-sleep_run-8_timeseries,12,195,N2,0.47902378958283476,0.40470518227172236
sub-03,sub-03_task-sleep_run-8_timeseries,16,255,N1,0.5126381909547739,0.47499913533518817
sub-03,sub-03_task-sleep_run-8_timeseries,17,270,N1,0.5108551088777219,0.3725066869012855
sub-03,sub-03_task-sleep_run-8_timeseries,18,285,N1,0.46283088059344335,0.2947515911810174
sub-03,sub-03_task-sleep_run-8_timeseries,20,315,N2,0.5008375209380234,0.4405383092570815
sub-03,sub-03_task-sleep_run-8_timeseries,21,330,N2,0.5175293132328308,0.3535857588022993
sub-03,sub-03_task-sleep_run-8_timeseries,23,360,N1,0.5152688442211054,0.34748813483948904
sub-03,sub-03_task-sleep_run-8_timeseries,24,375,N1,0.42421386695381674,0.2856030761219663
sub-03,sub-03_task-sleep_run-8_timeseries,26,405,N2,0.43449156496769564,0.2705017816769871
