subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-29,sub-29_task-rest_run-2_timeseries,0,15,Wake,0.527717755443886,0.39229024348611063
sub-29,sub-29_task-rest_run-2_timeseries,1,30,Wake,0.5289614740368509,0.4115570720021059
sub-29,sub-29_task-rest_run-2_timeseries,2,45,Wake,0.5059547738693466,0.43709197998088173
sub-29,sub-29_task-rest_run-2_timeseries,3,60,Wake,0.5005083752093802,0.394916919724813
sub-29,sub-29_task-rest_run-2_timeseries,4,75,Wake,0.4943961474036851,0.4713582542389
sub-29,sub-29_task-rest_run-2_timeseries,5,90,Wake,0.5332453936348408,0.4246916787576207
sub-29,sub-29_task-rest_run-2_timeseries,6,105,Wake,0.5379857621440536,0.44238671412379854
sub-29,sub-29_task-rest_run-2_timeseries,7,120,Wake,0.5217043551088777,0.41840821404975775
sub-29,sub-29_task-rest_run-2_timeseries,8,135,Wake,0.5172604690117252,0.4031245093941383
sub-29,sub-29_task-rest_run-2_timeseries,9,150,Wake,0.5218676716917922,0.40269283969515524
sub-29,sub-29_task-rest_run-2_timeseries,10,165,Wake,0.5226666666666666,0.40371272752382104
sub-29,sub-29_task-rest_run-2_timeseries,11,180,Wake,0.5113048576214405,0.3718581648081932
sub-29,sub-29_task-rest_run-2_timeseries,12,195,Wake,0.5124229480737018,0.39357181331543867
sub-29,sub-29_task-rest_run-2_timeseries,13,210,Wake,0.5087562814070351,0.3743164290938221
sub-29,sub-29_task-rest_run-2_timeseries,14,225,Wake,0.5175804020100502,0.41467771970988404
sub-29,sub-29_task-rest_run-2_timeseries,16,255,N1,0.5234882747068677,0.3407745306327655
sub-29,sub-29_task-rest_run-2_timeseries,17,270,N1,0.5422613065326634,0.39511537111938605
