subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-14,sub-14_task-rest_run-2_timeseries,0,15,N1,0.5084112227805696,0.3545158437862976
sub-14,sub-14_task-rest_run-2_timeseries,1,30,N1,0.5374874371859296,0.3660449043005086
sub-14,sub-14_task-rest_run-2_timeseries,2,45,N1,0.5009455611390286,0.35973255001867016
sub-14,sub-14_task-rest_run-2_timeseries,3,60,N1,0.5019623115577889,0.3386924977146468
sub-14,sub-14_task-rest_run-2_timeseries,4,75,N1,0.5290954773869346,0.4068902616570059
sub-14,sub-14_task-rest_run-2_timeseries,5,90,N1,0.5270460636515912,0.39268904193540755
sub-14,sub-14_task-rest_run-2_timeseries,6,105,N1,0.5378433835845896,0.37574475044278965
sub-14,sub-14_task-rest_run-2_timeseries,7,120,N1,0.5423283082077052,0.3337539144333647
sub-14,sub-14_task-rest_run-2_timeseries,11,180,N1,0.5304480737018425,0.4279361252887109
sub-14,sub-14_task-rest_run-2_timeseries,12,195,N1,0.531536850921273,0.392873605559971
sub-14,sub-14_task-rest_run-2_timeseries,13,210,N1,0.5121859296482412,0.3736547414762948
sub-14,sub-14_task-rest_run-2_timeseries,14,225,N1,0.5122529313232831,0.4096531231561733
sub-14,sub-14_task-rest_run-2_timeseries,15,240,N1,0.5363827470686767,0.3632896225017535
sub-14,sub-14_task-rest_run-2_timeseries,16,255,N1,0.54036013400335,0.42849868511179334
sub-14,sub-14_task-rest_run-2_timeseries,17,270,N1,0.5380904522613065,0.41316658408058576
