subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-11,sub-11_task-sleep_run-2_timeseries,0,15,N1,0.5311976549413735,0.462129504312066
sub-11,sub-11_task-sleep_run-2_timeseries,1,30,N1,0.5242294807370184,0.40948696975612153
sub-11,sub-11_task-sleep_run-2_timeseries,2,45,N1,0.5225979899497487,0.4283875243777651
sub-11,sub-11_task-sleep_run-2_timeseries,3,60,N1,0.5359757118927972,0.43330632175623623
sub-11,sub-11_task-sleep_run-2_timeseries,6,105,N1,0.512180067001675,0.43245122886947734
sub-11,sub-11_task-sleep_run-2_timeseries,7,120,N1,0.5198149078726968,0.46453180238462827
sub-11,sub-11_task-sleep_run-2_timeseries,11,180,N1,0.5258082077051925,0.42400312219146746
sub-11,sub-11_task-sleep_run-2_timeseries,12,195,N1,0.5228140703517588,0.3828566304209327
sub-11,sub-11_task-sleep_run-2_timeseries,14,225,N1,0.5348994974874371,0.4375761832223979
sub-11,sub-11_task-sleep_run-2_timeseries,15,240,N1,0.5283015075376883,0.4453827872635404
sub-11,sub-11_task-sleep_run-2_timeseries,16,255,N1,0.5149204355108876,0.3898284776809726
sub-11,sub-11_task-sleep_run-2_timeseries,17,270,N1,0.5079715242881071,0.3623487508638953
sub-11,sub-11_task-sleep_run-2_timeseries,18,285,N1,0.5031876046901173,0.37262866277904416
sub-11,sub-11_task-sleep_run-2_timeseries,19,300,N1,0.5161809045226131,0.38779925323421127
sub-11,sub-11_task-sleep_run-2_timeseries,20,315,N1,0.5189907872696817,0.39966225520698107
sub-11,sub-11_task-sleep_run-2_timeseries,21,330,N1,0.5131314907872697,0.41807429207180896
sub-11,sub-11_task-sleep_run-2_timeseries,26,405,N1,0.5292420435510886,0.43634719704601066
