subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-10,sub-10_task-rest_run-1_timeseries,0,15,Wake,0.5186976549413734,0.4255703806952348
sub-10,sub-10_task-rest_run-1_timeseries,1,30,Wake,0.529179229480737,0.3630048759002198
sub-10,sub-10_task-rest_run-1_timeseries,2,45,Wake,0.5272026800670017,0.35198452052671114
sub-10,sub-10_task-rest_run-1_timeseries,3,60,Wake,0.5304773869346733,0.4037919371750181
sub-10,sub-10_task-rest_run-1_timeseries,4,75,Wake,0.5296247906197654,0.4041801326364972
sub-10,sub-10_task-rest_run-1_timeseries,5,90,Wake,0.4912981574539363,0.3580915267242791
sub-10,sub-10_task-rest_run-1_timeseries,6,105,Wake,0.5133609715242881,0.3385447784350561
sub-10,sub-10_task-rest_run-1_timeseries,7,120,Wake,0.5383710217755443,0.39795799682248895
sub-10,sub-10_task-rest_run-1_timeseries,8,135,Wake,0.5334045226130654,0.40813485834124424
sub-10,sub-10_task-rest_run-1_timeseries,9,150,Wake,0.5283417085427136,0.4239909609544155
sub-10,sub-10_task-rest_run-1_timeseries,10,165,Wake,0.5476507537688441,0.3691414217469684
sub-10,sub-10_task-rest_run-1_timeseries,11,180,Wake,0.5273634840871022,0.4016759061707088
sub-10,sub-10_task-rest_run-1_timeseries,12,195,Wake,0.5043944723618091,0.3991048552438951
sub-10,sub-10_task-rest_run-1_timeseries,13,210,Wake,0.4991939459200765,0.29302976937475017
sub-10,sub-10_task-rest_run-1_timeseries,14,225,Wake,0.489804618329744,0.34080349869654775
sub-10,sub-10_task-rest_run-1_timeseries,15,240,Wake,0.4930276381909548,0.39406748349207915
sub-10,sub-10_task-rest_run-1_timeseries,16,255,Wake,0.5205594639865996,0.38811043373057386
sub-10,sub-10_task-rest_run-1_timeseries,17,270,Wake,0.4995360134003349,0.3873640252000283
