subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-32,sub-32_task-sleep_run-7_timeseries,0,15,Wake,0.5285134003350084,0.41055367894647987
sub-32,sub-32_task-sleep_run-7_timeseries,1,30,Wake,0.5225100502512562,0.41668744036658323
sub-32,sub-32_task-sleep_run-7_timeseries,2,45,Wake,0.5027437185929647,0.3660476287777516
sub-32,sub-32_task-sleep_run-7_timeseries,3,60,Wake,0.5124212730318258,0.3842902958842706
sub-32,sub-32_task-sleep_run-7_timeseries,4,75,Wake,0.5369221105527638,0.41220952816202555
sub-32,sub-32_task-sleep_run-7_timeseries,5,90,Wake,0.515646566164154,0.39024982150590487
sub-32,sub-32_task-sleep_run-7_timeseries,6,105,Wake,0.508754606365159,0.3571407409552114
sub-32,sub-32_task-sleep_run-7_timeseries,7,120,Wake,0.5167336683417084,0.3724856850064136
sub-32,sub-32_task-sleep_run-7_timeseries,8,135,Wake,0.5061582914572864,0.3138340165130292
sub-32,sub-32_task-sleep_run-7_timeseries,9,150,Wake,0.5082345058626465,0.35816539400361624
sub-32,sub-32_task-sleep_run-7_timeseries,10,165,Wake,0.5414070351758795,0.42093798952889716
sub-32,sub-32_task-sleep_run-7_timeseries,11,180,Wake,0.528752093802345,0.43901218612362525
sub-32,sub-32_task-sleep_run-7_timeseries,12,195,Wake,0.5189087102177554,0.4235962482169106
sub-32,sub-32_task-sleep_run-7_timeseries,13,210,Wake,0.5351675041876046,0.3900470580655083
sub-32,sub-32_task-sleep_run-7_timeseries,14,225,Wake,0.5404731993299832,0.38278686702376397
sub-32,sub-32_task-sleep_run-7_timeseries,15,240,Wake,0.5326381909547738,0.4317945276392173
sub-32,sub-32_task-sleep_run-7_timeseries,16,255,Wake,0.5348366834170855,0.4132228989742346
sub-32,sub-32_task-sleep_run-7_timeseries,17,270,Wake,0.5260175879396984,0.4050655258217865
sub-32,sub-32_task-sleep_run-7_timeseries,18,285,Wake,0.5327721943048576,0.41632918972572686
sub-32,sub-32_task-sleep_run-7_timeseries,19,300,Wake,0.5073869346733668,0.44729536659799896
sub-32,sub-32_task-sleep_run-7_timeseries,20,315,Wake,0.5212814070351759,0.4358561669881924
sub-32,sub-32_task-sleep_run-7_timeseries,21,330,Wake,0.5025762144053602,0.357870178728021
sub-32,sub-32_task-sleep_run-7_timeseries,22,345,Wake,0.5123793969849246,0.3172548489566042
sub-32,sub-32_task-sleep_run-7_timeseries,23,360,Wake,0.5275603015075376,0.4255651761909258
sub-32,sub-32_task-sleep_run-7_timeseries,24,375,Wake,0.5204355108877722,0.4320612038204169
sub-32,sub-32_task-sleep_run-7_timeseries,25,390,Wake,0.525,0.4401346328900509
sub-32,sub-32_task-sleep_run-7_timeseries,26,405,Wake,0.49943886097152423,0.3338526514623595
