subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-05,sub-05_task-sleep_run-4_timeseries,0,15,Wake,0.4869530988274706,0.5091873861353944
sub-05,sub-05_task-sleep_run-4_timeseries,1,30,Wake,0.48542450346972954,0.4152252967474924
sub-05,sub-05_task-sleep_run-4_timeseries,2,45,Wake,0.5106834170854272,0.3640416927169899
sub-05,sub-05_task-sleep_run-4_timeseries,3,60,Wake,0.49944137353433826,0.3627384982619926
sub-05,sub-05_task-sleep_run-4_timeseries,4,75,Wake,0.5038865757358219,0.3282206103530114
sub-05,sub-05_task-sleep_run-4_timeseries,5,90,Wake,0.5053664752333094,0.34532615903633235
sub-05,sub-05_task-sleep_run-4_timeseries,6,105,Wake,0.501608877721943,0.4250027251146358
sub-05,sub-05_task-sleep_run-4_timeseries,7,120,Wake,0.49317187126106726,0.4054035781787124
sub-05,sub-05_task-sleep_run-4_timeseries,8,135,Wake,0.4830125628140702,0.3143790500369467
sub-05,sub-05_task-sleep_run-4_timeseries,9,150,Wake,0.5072713567839195,0.3939847708238795
sub-05,sub-05_task-sleep_run-4_timeseries,10,165,Wake,0.48194687724335966,0.4016252783657762
sub-05,sub-05_task-sleep_run-4_timeseries,11,180,Wake,0.496572864321608,0.34353919130568134
sub-05,sub-05_task-sleep_run-4_timeseries,12,195,Wake,0.5240234505862646,0.4081372344345324
sub-05,sub-05_task-sleep_run-4_timeseries,13,210,Wake,0.5231197654941373,0.41422072507959806
sub-05,sub-05_task-sleep_run-4_timeseries,14,225,Wake,0.4789407553641222,0.4280268467092708
sub-05,sub-05_task-sleep_run-4_timeseries,15,240,Wake,0.5120896147403684,0.4397008950690025
sub-05,sub-05_task-sleep_run-4_timeseries,16,255,Wake,0.5135410385259632,0.3617917441433974
sub-05,sub-05_task-sleep_run-4_timeseries,17,270,Wake,0.5159170854271357,0.3688378776787219
sub-05,sub-05_task-sleep_run-4_timeseries,18,285,Wake,0.5139083512802105,0.3453347914504168
sub-05,sub-05_task-sleep_run-4_timeseries,19,300,Wake,0.4906381909547739,0.3295578307212249
sub-05,sub-05_task-sleep_run-4_timeseries,20,315,Wake,0.5074723618090452,0.37928190919585186
sub-05,sub-05_task-sleep_run-4_timeseries,21,330,Wake,0.5126624790619766,0.41782959110023493
sub-05,sub-05_task-sleep_run-4_timeseries,22,345,Wake,0.5276675041876047,0.4447535585495694
sub-05,sub-05_task-sleep_run-4_timeseries,23,360,Wake,0.4935473797559224,0.3229046357921454
sub-05,sub-05_task-sleep_run-4_timeseries,24,375,Wake,0.46143808327351044,0.33416069022510814
sub-05,sub-05_task-sleep_run-4_timeseries,25,390,Wake,0.4166373135518864,0.31809036206757996
sub-05,sub-05_task-sleep_run-4_timeseries,26,405,Wake,0.38471508335327426,0.22577629396584833
