subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-06,sub-06_task-rest_run-2_timeseries,0,15,N1,0.39733249581239527,0.26765097662618814
sub-06,sub-06_task-rest_run-2_timeseries,1,30,N1,0.46209595597032777,0.3157835982399556
sub-06,sub-06_task-rest_run-2_timeseries,2,45,N1,0.5052797319932998,0.3406860540805496
sub-06,sub-06_task-rest_run-2_timeseries,3,60,N1,0.49848241206030147,0.36314978067920556
sub-06,sub-06_task-rest_run-2_timeseries,4,75,N1,0.4950644891122278,0.4413138944050988
sub-06,sub-06_task-rest_run-2_timeseries,5,90,N1,0.5101323283082076,0.4462522040434292
sub-06,sub-06_task-rest_run-2_timeseries,7,120,N2,0.5255251256281407,0.3516700419601849
sub-06,sub-06_task-rest_run-2_timeseries,8,135,N2,0.48367564010528835,0.2823143527697236
sub-06,sub-06_task-rest_run-2_timeseries,9,150,N2,0.49286695381670254,0.3564487975003222
sub-06,sub-06_task-rest_run-2_timeseries,10,165,N2,0.5002361809045226,0.37837029816918916
sub-06,sub-06_task-rest_run-2_timeseries,11,180,N2,0.4933366834170854,0.34893749028640897
sub-06,sub-06_task-rest_run-2_timeseries,14,225,N2,0.504252931323283,0.36037053131388713
sub-06,sub-06_task-rest_run-2_timeseries,15,240,N2,0.488533500837521,0.3403063872173425
sub-06,sub-06_task-rest_run-2_timeseries,17,270,N1,0.5060820770519263,0.3960501728342466
