subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-06,sub-06_task-sleep_run-3_timeseries,0,15,Wake,0.47314716439339555,0.39198437056073177
sub-06,sub-06_task-sleep_run-3_timeseries,1,30,Wake,0.4933844221105528,0.3717263752237158
sub-06,sub-06_task-sleep_run-3_timeseries,2,45,Wake,0.5059681742043551,0.336045832833371
sub-06,sub-06_task-sleep_run-3_timeseries,3,60,Wake,0.4955544388609715,0.378809219600536
sub-06,sub-06_task-sleep_run-3_timeseries,11,180,Wake,0.4876649916247906,0.41512865435918417
sub-06,sub-06_task-sleep_run-3_timeseries,12,195,Wake,0.49596566164154104,0.43541864278039394
sub-06,sub-06_task-sleep_run-3_timeseries,13,210,Wake,0.4859832495812395,0.38197622162073624
sub-06,sub-06_task-sleep_run-3_timeseries,14,225,Wake,0.487033141899976,0.2967465156344503
sub-06,sub-06_task-sleep_run-3_timeseries,15,240,Wake,0.47934182818856186,0.30062758260947836
sub-06,sub-06_task-sleep_run-3_timeseries,16,255,Wake,0.5258333333333333,0.43020749409449643
sub-06,sub-06_task-sleep_run-3_timeseries,18,285,N1,0.4870666427374969,0.31579745135294307
sub-06,sub-06_task-sleep_run-3_timeseries,19,300,N1,0.48884589614740365,0.37365757778099634
sub-06,sub-06_task-sleep_run-3_timeseries,21,330,Wake,0.472579085905719,0.29749864612539534
sub-06,sub-06_task-sleep_run-3_timeseries,22,345,Wake,0.5038752093802346,0.35399334618744216
sub-06,sub-06_task-sleep_run-3_timeseries,23,360,Wake,0.4856122278056952,0.3929993734044755
sub-06,sub-06_task-sleep_run-3_timeseries,24,375,Wake,0.49414405360133995,0.42143011302806704
