subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-09,sub-09_task-sleep_run-6_timeseries,0,15,Wake,0.45833345297918154,0.3424620623560078
sub-09,sub-09_task-sleep_run-6_timeseries,1,30,Wake,0.4436892797319933,0.4188283012542745
sub-09,sub-09_task-sleep_run-6_timeseries,2,45,Wake,0.5129028475711893,0.4747921352641067
sub-09,sub-09_task-sleep_run-6_timeseries,3,60,Wake,0.49716415410385256,0.33762637149141456
sub-09,sub-09_task-sleep_run-6_timeseries,4,75,Wake,0.4275990667623833,0.30752186704496376
sub-09,sub-09_task-sleep_run-6_timeseries,7,120,Wake,0.4945557549653026,0.43661787381747474
sub-09,sub-09_task-sleep_run-6_timeseries,11,180,N1,0.5095837520938022,0.39894844616005565
sub-09,sub-09_task-sleep_run-6_timeseries,12,195,N1,0.511035175879397,0.3813626886710174
sub-09,sub-09_task-sleep_run-6_timeseries,13,210,N1,0.4940067001675042,0.37051976726940716
sub-09,sub-09_task-sleep_run-6_timeseries,14,225,N1,0.4290578687086225,0.23539399387482238
sub-09,sub-09_task-sleep_run-6_timeseries,15,240,N1,0.4648425460636516,0.283422879214512
sub-09,sub-09_task-sleep_run-6_timeseries,16,255,N1,0.4216807649357901,0.23580602037306272
sub-09,sub-09_task-sleep_run-6_timeseries,17,270,N1,0.43556522692829225,0.3113872928228476
sub-09,sub-09_task-sleep_run-6_timeseries,18,285,N1,0.48211677434793015,0.397583182265384
sub-09,sub-09_task-sleep_run-6_timeseries,20,315,N2,0.5333752093802345,0.40405798320072345
sub-09,sub-09_task-sleep_run-6_timeseries,21,330,N2,0.5187144053601339,0.3912598179128469
sub-09,sub-09_task-sleep_run-6_timeseries,22,345,N2,0.4446786312514955,0.3291383847587575
sub-09,sub-09_task-sleep_run-6_timeseries,24,375,N1,0.41942095397623036,0.2486241002538085
sub-09,sub-09_task-sleep_run-6_timeseries,25,390,N1,0.4449329983249581,0.2954267703471771
sub-09,sub-09_task-sleep_run-6_timeseries,26,405,N1,0.4911742043551089,0.4243424745440162
