subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-26,sub-26_task-sleep_run-5_timeseries,0,15,Wake,0.5330778894472362,0.35753904161519606
sub-26,sub-26_task-sleep_run-5_timeseries,1,30,Wake,0.521964824120603,0.4162721404696124
sub-26,sub-26_task-sleep_run-5_timeseries,2,45,Wake,0.5235092127303183,0.44928553907588903
sub-26,sub-26_task-sleep_run-5_timeseries,3,60,Wake,0.5253793969849246,0.42639600454594584
sub-26,sub-26_task-sleep_run-5_timeseries,4,75,Wake,0.46449329983249577,0.438555587632468
sub-26,sub-26_task-sleep_run-5_timeseries,5,90,Wake,0.5079145728643216,0.3925559448128499
sub-26,sub-26_task-sleep_run-5_timeseries,6,105,Wake,0.5107060301507538,0.30629075091435853
sub-26,sub-26_task-sleep_run-5_timeseries,7,120,Wake,0.5109882747068677,0.431396163761587
sub-26,sub-26_task-sleep_run-5_timeseries,8,135,Wake,0.5098107202680067,0.4091717649636567
sub-26,sub-26_task-sleep_run-5_timeseries,9,150,Wake,0.5031277817659727,0.34842751300632446
sub-26,sub-26_task-sleep_run-5_timeseries,10,165,Wake,0.5121557788944724,0.3062950473153039
sub-26,sub-26_task-sleep_run-5_timeseries,11,180,Wake,0.5203978224455611,0.33578722403218686
sub-26,sub-26_task-sleep_run-5_timeseries,12,195,Wake,0.5394723618090451,0.3927273613545659
sub-26,sub-26_task-sleep_run-5_timeseries,13,210,Wake,0.507145728643216,0.4470638120338155
sub-26,sub-26_task-sleep_run-5_timeseries,14,225,Wake,0.519179229480737,0.4225959818774233
sub-26,sub-26_task-sleep_run-5_timeseries,15,240,Wake,0.5236834170854271,0.34659650762064725
sub-26,sub-26_task-sleep_run-5_timeseries,16,255,Wake,0.5002713567839195,0.41138334178810576
sub-26,sub-26_task-sleep_run-5_timeseries,17,270,Wake,0.4976306532663316,0.34360060638550094
sub-26,sub-26_task-sleep_run-5_timeseries,18,285,Wake,0.53678810720268,0.38913509700469623
sub-26,sub-26_task-sleep_run-5_timeseries,19,300,Wake,0.5461139028475711,0.40419626072591
sub-26,sub-26_task-sleep_run-5_timeseries,20,315,Wake,0.5274455611390284,0.39971852609866243
sub-26,sub-26_task-sleep_run-5_timeseries,21,330,Wake,0.5277973199329983,0.4002470916024183
sub-26,sub-26_task-sleep_run-5_timeseries,22,345,Wake,0.5304103852596315,0.39454388786736444
sub-26,sub-26_task-sleep_run-5_timeseries,23,360,Wake,0.5011373534338358,0.32870698978097845
sub-26,sub-26_task-sleep_run-5_timeseries,24,375,Wake,0.4895435510887773,0.3523916443318715
sub-26,sub-26_task-sleep_run-5_timeseries,25,390,Wake,0.464752093802345,0.40118871832851716
sub-26,sub-26_task-sleep_run-5_timeseries,26,405,Wake,0.4940951184493898,0.41134226362709014
