subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-24,sub-24_task-sleep_run-5_timeseries,0,15,N1,0.4278103613304618,0.3889921236139467
sub-24,sub-24_task-sleep_run-5_timeseries,1,30,N1,0.4821675041876047,0.45332923530517033
sub-24,sub-24_task-sleep_run-5_timeseries,4,75,N1,0.5040122038765255,0.2973741956626963
sub-24,sub-24_task-sleep_run-5_timeseries,5,90,N1,0.5043819095477386,0.31740401604724333
sub-24,sub-24_task-sleep_run-5_timeseries,7,120,N1,0.4743141899976071,0.4827750429609042
sub-24,sub-24_task-sleep_run-5_timeseries,8,135,N1,0.45284446039722426,0.41708610262660045
sub-24,sub-24_task-sleep_run-5_timeseries,9,150,N1,0.5111700167504186,0.4664712882623624
sub-24,sub-24_task-sleep_run-5_timeseries,10,165,N1,0.5206038525963149,0.4326682304400122
sub-24,sub-24_task-sleep_run-5_timeseries,13,210,N1,0.5007495812395311,0.41573484932376065
sub-24,sub-24_task-sleep_run-5_timeseries,14,225,N1,0.5070134003350083,0.3221355734636965
sub-24,sub-24_task-sleep_run-5_timeseries,15,240,N1,0.5414572864321607,0.36900921394561875
sub-24,sub-24_task-sleep_run-5_timeseries,16,255,N1,0.5320770519262981,0.3526967305906103
sub-24,sub-24_task-sleep_run-5_timeseries,17,270,N1,0.5196767169179229,0.36866425404285313
sub-24,sub-24_task-sleep_run-5_timeseries,19,300,N2,0.493824120603015,0.37809886143971366
sub-24,sub-24_task-sleep_run-5_timeseries,20,315,N2,0.4937747068676716,0.43153465632459775
sub-24,sub-24_task-sleep_run-5_timeseries,21,330,N2,0.5014028475711892,0.33189665958417813
sub-24,sub-24_task-sleep_run-5_timeseries,22,345,N2,0.5401172529313232,0.382173652956534
sub-24,sub-24_task-sleep_run-5_timeseries,23,360,N2,0.5363735343383584,0.37348685929548237
sub-24,sub-24_task-sleep_run-5_timeseries,24,375,N2,0.5096281407035176,0.36854442916188435
sub-24,sub-24_task-sleep_run-5_timeseries,25,390,N2,0.4886926298157454,0.35803668063746136
sub-24,sub-24_task-sleep_run-5_timeseries,26,405,N2,0.4980632926537448,0.3261288044692202
