subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-03,sub-03_task-rest_run-1_timeseries,0,15,N2,0.4798015075376884,0.35730155206627334
sub-03,sub-03_task-rest_run-1_timeseries,1,30,N2,0.4989882747068676,0.34491614930188996
sub-03,sub-03_task-rest_run-1_timeseries,2,45,N2,0.49098241206030147,0.3455369082255397
sub-03,sub-03_task-rest_run-1_timeseries,3,60,N2,0.5003341708542713,0.3927857673306023
sub-03,sub-03_task-rest_run-1_timeseries,4,75,N2,0.5043484087102177,0.3678047678878778
sub-03,sub-03_task-rest_run-1_timeseries,5,90,N2,0.5053525963149078,0.3687378499111984
sub-03,sub-03_task-rest_run-1_timeseries,6,105,N2,0.4927671691792294,0.33053828768273247
sub-03,sub-03_task-rest_run-1_timeseries,7,120,N2,0.4818961474036851,0.33999622969809185
sub-03,sub-03_task-rest_run-1_timeseries,8,135,N2,0.4890812395309883,0.3627521079715482
sub-03,sub-03_task-rest_run-1_timeseries,9,150,N2,0.43830174682938505,0.2831534411185242
sub-03,sub-03_task-rest_run-1_timeseries,10,165,N2,0.44399401770758556,0.29253843126985896
sub-03,sub-03_task-rest_run-1_timeseries,11,180,N2,0.47663484087102176,0.32018040056549724
sub-03,sub-03_task-rest_run-1_timeseries,12,195,N2,0.41539293690675605,0.2761253280032564
sub-03,sub-03_task-rest_run-1_timeseries,13,210,N2,0.4316417803302225,0.2869513420557117
sub-03,sub-03_task-rest_run-1_timeseries,14,225,N2,0.5022705192629816,0.41053891856257846
sub-03,sub-03_task-rest_run-1_timeseries,15,240,N2,0.5040058626465662,0.32850247100965585
sub-03,sub-03_task-rest_run-1_timeseries,16,255,N2,0.5251072026800669,0.36523041032222303
sub-03,sub-03_task-rest_run-1_timeseries,17,270,N2,0.4715385259631491,0.317194868273073
