subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-01,sub-01_task-sleep_run-3_timeseries,3,60,N2,0.5354120603015075,0.3997288925870967
sub-01,sub-01_task-sleep_run-3_timeseries,6,105,N2,0.5307872696817421,0.40396850555074126
sub-01,sub-01_task-sleep_run-3_timeseries,7,120,N2,0.5305150753768845,0.4084950470232822
sub-01,sub-01_task-sleep_run-3_timeseries,8,135,N2,0.5392462311557789,0.36568308135720484
sub-01,sub-01_task-sleep_run-3_timeseries,9,150,N1,0.5245921273031826,0.3683292999399829
sub-01,sub-01_task-sleep_run-3_timeseries,10,165,N1,0.5134221105527638,0.3874119637676919
sub-01,sub-01_task-sleep_run-3_timeseries,11,180,N1,0.5431658291457286,0.3961593783583318
sub-01,sub-01_task-sleep_run-3_timeseries,12,195,N1,0.5449329983249582,0.3819063794437427
sub-01,sub-01_task-sleep_run-3_timeseries,13,210,N1,0.5156113902847571,0.3629193844712672
sub-01,sub-01_task-sleep_run-3_timeseries,14,225,N1,0.496288944723618,0.3235935811806313
sub-01,sub-01_task-sleep_run-3_timeseries,15,240,N1,0.5317252931323283,0.34694960670118197
sub-01,sub-01_task-sleep_run-3_timeseries,16,255,N1,0.5404983249581239,0.37523780794941874
sub-01,sub-01_task-sleep_run-3_timeseries,17,270,N1,0.5257453936348409,0.36185027206435927
sub-01,sub-01_task-sleep_run-3_timeseries,19,300,Wake,0.4928316582914572,0.33101716406666515
sub-01,sub-01_task-sleep_run-3_timeseries,20,315,Wake,0.5169891122278056,0.38013248630708024
sub-01,sub-01_task-sleep_run-3_timeseries,21,330,Wake,0.537466499162479,0.38837616276624387
sub-01,sub-01_task-sleep_run-3_timeseries,22,345,Wake,0.530536013400335,0.4366635712966941
sub-01,sub-01_task-sleep_run-3_timeseries,23,360,Wake,0.5079539363484087,0.41061719522308526
sub-01,sub-01_task-sleep_run-3_timeseries,24,375,Wake,0.48828308207705184,0.3781748884553955
sub-01,sub-01_task-sleep_run-3_timeseries,25,390,Wake,0.5059539363484087,0.43949916890765045
