subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-26,sub-26_task-rest_run-1_timeseries,0,15,Wake,0.4640228523570232,0.3002282827258545
sub-26,sub-26_task-rest_run-1_timeseries,1,30,Wake,0.5223492462311558,0.36980380104756927
sub-26,sub-26_task-rest_run-1_timeseries,2,45,Wake,0.46568066523091645,0.3083677563169149
sub-26,sub-26_task-rest_run-1_timeseries,3,60,Wake,0.42071775544388607,0.2736398158850841
sub-26,sub-26_task-rest_run-1_timeseries,4,75,Wake,0.4828006700167504,0.3622526665672347
sub-26,sub-26_task-rest_run-1_timeseries,5,90,Wake,0.5285460636515913,0.35266917749828586
sub-26,sub-26_task-rest_run-1_timeseries,6,105,Wake,0.49129444843263936,0.32838754576839596
sub-26,sub-26_task-rest_run-1_timeseries,7,120,Wake,0.4361295764536971,0.3353134343063298
sub-26,sub-26_task-rest_run-1_timeseries,8,135,Wake,0.4749552524527398,0.39664156528910277
sub-26,sub-26_task-rest_run-1_timeseries,9,150,Wake,0.5362981574539363,0.36947965238146985
sub-26,sub-26_task-rest_run-1_timeseries,10,165,Wake,0.5355820770519263,0.4404987807806206
sub-26,sub-26_task-rest_run-1_timeseries,11,180,Wake,0.5093618090452261,0.3759516858822114
sub-26,sub-26_task-rest_run-1_timeseries,12,195,Wake,0.49952428810720256,0.4828620710030788
sub-26,sub-26_task-rest_run-1_timeseries,13,210,Wake,0.5052311557788944,0.3994851630294404
sub-26,sub-26_task-rest_run-1_timeseries,14,225,Wake,0.49562395309882745,0.45520461605631635
sub-26,sub-26_task-rest_run-1_timeseries,15,240,Wake,0.5024514237855946,0.4026488699699833
sub-26,sub-26_task-rest_run-1_timeseries,16,255,Wake,0.5163693467336683,0.38952432118511165
sub-26,sub-26_task-rest_run-1_timeseries,17,270,Wake,0.5161155778894473,0.3532857854735227
