subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-03,sub-03_task-sleep_run-1_timeseries,0,15,N2,0.5003793969849246,0.33737962774347013
sub-03,sub-03_task-sleep_run-1_timeseries,1,30,N2,0.4819411940655659,0.29357783512876445
sub-03,sub-03_task-sleep_run-1_timeseries,2,45,N2,0.5068308207705192,0.3253125209264144
sub-03,sub-03_task-sleep_run-1_timeseries,3,60,N2,0.522573701842546,0.3878456205006001
sub-03,sub-03_task-sleep_run-1_timeseries,4,75,N2,0.48785175879396986,0.34881315536851937
sub-03,sub-03_task-sleep_run-1_timeseries,6,105,N1,0.4296433175980914,0.39065400274715545
sub-03,sub-03_task-sleep_run-1_timeseries,7,120,N1,0.4244405378262162,0.24167445100677432
sub-03,sub-03_task-sleep_run-1_timeseries,10,165,N2,0.4687449150514477,0.3131887189610752
sub-03,sub-03_task-sleep_run-1_timeseries,11,180,N2,0.4862961234745154,0.2898887972509798
sub-03,sub-03_task-sleep_run-1_timeseries,12,195,N2,0.4839981454893515,0.3209358334962982
sub-03,sub-03_task-sleep_run-1_timeseries,13,210,N2,0.4667483847810481,0.3427204693771166
sub-03,sub-03_task-sleep_run-1_timeseries,14,225,N2,0.46892659727207464,0.4523458430863154
sub-03,sub-03_task-sleep_run-1_timeseries,15,240,N2,0.4625435510887772,0.43991087681303376
sub-03,sub-03_task-sleep_run-1_timeseries,16,255,N2,0.5234882747068677,0.4181789782475734
sub-03,sub-03_task-sleep_run-1_timeseries,17,270,N2,0.4942897822445561,0.42820819008759653
sub-03,sub-03_task-sleep_run-1_timeseries,18,285,N2,0.46469615936826986,0.34207733386156236
sub-03,sub-03_task-sleep_run-1_timeseries,19,300,N2,0.4175595836324479,0.36319816816408723
sub-03,sub-03_task-sleep_run-1_timeseries,21,330,N1,0.41789016511127064,0.33672686905126226
sub-03,sub-03_task-sleep_run-1_timeseries,23,360,N2,0.4455574300071788,0.3531200559300681
sub-03,sub-03_task-sleep_run-1_timeseries,24,375,N2,0.5138668341708543,0.4363278862005507
sub-03,sub-03_task-sleep_run-1_timeseries,25,390,N2,0.47475035893754486,0.3571723474981956
sub-03,sub-03_task-sleep_run-1_timeseries,26,405,N2,0.44503768844221103,0.31475135940890003
