subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-18,sub-18_task-rest_run-2_timeseries,1,30,Wake,0.5144430485762144,0.4500354963238491
sub-18,sub-18_task-rest_run-2_timeseries,5,90,N1,0.5225619765494137,0.39051161536941864
sub-18,sub-18_task-rest_run-2_timeseries,6,105,N1,0.5198417085427136,0.364618426149082
sub-18,sub-18_task-rest_run-2_timeseries,7,120,N1,0.48534338358458956,0.33453993707346125
sub-18,sub-18_task-rest_run-2_timeseries,8,135,N1,0.4719576453697057,0.31880024993509887
sub-18,sub-18_task-rest_run-2_timeseries,9,150,N1,0.4501093563053363,0.28594566464571913
sub-18,sub-18_task-rest_run-2_timeseries,10,165,N1,0.47772026800670014,0.30012141922041913
sub-18,sub-18_task-rest_run-2_timeseries,13,210,N1,0.44521590093323765,0.27942310524016123
sub-18,sub-18_task-rest_run-2_timeseries,14,225,N1,0.46561904761904765,0.33223952659869865
sub-18,sub-18_task-rest_run-2_timeseries,15,240,N1,0.49608710217755436,0.36354969545933974
