subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-15,sub-15_task-rest_run-1_timeseries,5,90,N1,0.5422948073701843,0.3626537695525411
sub-15,sub-15_task-rest_run-1_timeseries,6,105,N1,0.5387814070351759,0.3585372098202483
sub-15,sub-15_task-rest_run-1_timeseries,7,120,N1,0.5210636515912898,0.3352353127893207
sub-15,sub-15_task-rest_run-1_timeseries,8,135,N1,0.5001951423785593,0.3441054201156654
sub-15,sub-15_task-rest_run-1_timeseries,9,150,N1,0.492606365159129,0.3716098705945243
sub-15,sub-15_task-rest_run-1_timeseries,12,195,N1,0.5140829145728644,0.3287703960039866
sub-15,sub-15_task-rest_run-1_timeseries,14,225,N2,0.5231298157453936,0.4255687045768962
sub-15,sub-15_task-rest_run-1_timeseries,15,240,N2,0.5290619765494138,0.41303871711531803
sub-15,sub-15_task-rest_run-1_timeseries,16,255,N2,0.5215829145728643,0.4016987121134572
sub-15,sub-15_task-rest_run-1_timeseries,17,270,N2,0.5189597989949748,0.3915653653465613
