subject,file,window_idx,window_center_tr,stage,global_efficiency,modularity
sub-32,sub-32_task-sleep_run-5_timeseries,0,15,Wake,0.5180502512562815,0.3636214220110197
sub-32,sub-32_task-sleep_run-5_timeseries,1,30,Wake,0.5081867671691792,0.3558888602794207
sub-32,sub-32_task-sleep_run-5_timeseries,2,45,Wake,0.5216557788944723,0.4255129480531939
sub-32,sub-32_task-sleep_run-5_timeseries,3,60,Wake,0.5107646566164153,0.42337380625699206
sub-32,sub-32_task-sleep_run-5_timeseries,4,75,Wake,0.5376675041876047,0.4126017015748823
sub-32,sub-32_task-sleep_run-5_timeseries,5,90,Wake,0.5243651591289782,0.39098393419262745
sub-32,sub-32_task-sleep_run-5_timeseries,6,105,Wake,0.5148994974874372,0.4357879661796872
sub-32,sub-32_task-sleep_run-5_timeseries,7,120,Wake,0.5293760469011725,0.42364968240113904
sub-32,sub-32_task-sleep_run-5_timeseries,8,135,Wake,0.5207428810720268,0.4125918461431819
sub-32,sub-32_task-sleep_run-5_timeseries,9,150,Wake,0.522470686767169,0.4286967885303143
sub-32,sub-32_task-sleep_run-5_timeseries,10,165,Wake,0.5318006700167505,0.434447998217827
sub-32,sub-32_task-sleep_run-5_timeseries,11,180,Wake,0.512003350083752,0.4488642144932006
sub-32,sub-32_task-sleep_run-5_timeseries,12,195,Wake,0.5060142378559463,0.3641266320201936
sub-32,sub-32_task-sleep_run-5_timeseries,13,210,Wake,0.5116231155778894,0.35121069149922285
sub-32,sub-32_task-sleep_run-5_timeseries,14,225,Wake,0.5149715242881071,0.39575009262551347
sub-32,sub-32_task-sleep_run-5_timeseries,15,240,Wake,0.49299999999999994,0.38076362067306374
sub-32,sub-32_task-sleep_run-5_timeseries,16,255,Wake,0.514147403685092,0.45671877299345376
sub-32,sub-32_task-sleep_run-5_timeseries,17,270,Wake,0.5161423785594639,0.33799718887354185
sub-32,sub-32_task-sleep_run-5_timeseries,18,285,Wake,0.5096959798994974,0.3555983087532603
sub-32,sub-32_task-sleep_run-5_timeseries,19,300,Wake,0.5294346733668341,0.41908077956105594
sub-32,sub-32_task-sleep_run-5_timeseries,20,315,Wake,0.5105067001675042,0.45487961269059546
sub-32,sub-32_task-sleep_run-5_timeseries,21,330,Wake,0.47572170375687967,0.46838123377274066
sub-32,sub-32_task-sleep_run-5_timeseries,22,345,Wake,0.49009380234505856,0.32195520944225003
sub-32,sub-32_task-sleep_run-5_timeseries,23,360,Wake,0.4945603015075377,0.331694232865415
sub-32,sub-32_task-sleep_run-5_timeseries,24,375,Wake,0.5149899497487437,0.42889995521579216
sub-32,sub-32_task-sleep_run-5_timeseries,25,390,Wake,0.51764405360134,0.43042477770516896
sub-32,sub-32_task-sleep_run-5_timeseries,26,405,Wake,0.5143659966499162,0.44265479973254956
